"pointid","xcoord","ycoord"
10071,1674777.8222,484739.460722662
10072,1678925.9693,493053.547022669
10073,1679219.9268,492896.49852267
10074,1678530.6073,493047.17232266
10075,1677587.3383,491467.697722668
10076,1677491.4086,489997.022522662
10077,1676183.9645,485304.214522663
10078,1685542.4506,494103.905522661
10079,1685886.2975,491330.221722663
10080,1684816.5232,494868.193422659
10081,1683904.8788,494926.539422663
10082,1682646.7581,496764.155222668
10083,1682890.9673,498072.619322662
10084,1682375.5568,498924.085822664
10085,1682490.0397,500272.806322664
10086,1682292.9677,499260.28882266
10087,1682800.966,503032.40882266
10088,1682616.1552,500381.199922661
10089,1703209.2755,479864.995222663
10090,1699560.8023,476545.909822661
10091,1689311.5911,508472.313622671
10092,1691232.6804,511483.832422659
10093,1706292.4297,478109.52322266
10094,1702503.1273,476775.038722661
10095,1705610.4541,476767.113022667
10096,1705684.0894,476937.955122667
10097,1705624.7483,476772.467922661
10098,1671672.6356,496685.292022662
10099,1670175.744,494732.889222662
10100,1669902.0559,494590.960822665
10101,1668490.1892,493418.796122668
10102,1668127.3266,493126.919022666
10103,1666176.7965,489919.573122662
10104,1666628.236,491055.72172267
10105,1663699.2637,534888.633922663
10106,1663449.5423,534772.862422663
10107,1663538.0453,534767.763222666
10108,1661675.5944,536251.136622664
10109,1659415.0195,535616.867722665
10110,1657875.8582,534787.250322666
10111,1728556.7667,477155.251122661
10112,1728469.5413,481586.357822666
10113,1729656.1325,475525.64752266
10114,1712821.5233,503435.672622663
10115,1713890.3753,503622.602622666
10116,1708838.8904,503258.645622665
10118,1670657.9369,523488.761122664
10119,1670425.2015,523648.416722665
10120,1671592.0785,525603.355322666
10121,1688798.8834,487592.643022666
10122,1690010.2007,490769.246022664
10123,1690016.921,490770.902522663
10124,1687628.2902,486087.585622664
10125,1686903.6731,485024.531222664
10126,1688092.2069,483701.558722663
10127,1688199.1613,483467.591722657
10128,1686491.6482,482195.790022664
10129,1681598.0997,480359.326522662
10130,1709402.1751,514890.350722665
10131,1709807.9438,515773.566222664
10132,1710708.3882,516502.575822666
10133,1712920.1363,520484.37572266
10134,1722153.9936,499856.606722664
10135,1722295.7783,501061.359122664
10136,1724173.2825,502570.190422664
10137,1726684.3784,504843.423622664
10138,1725419.9211,504168.205522665
10139,1725273.2541,504096.472522663
10140,1725420.1137,504166.160022667
10141,1726784.5281,504939.009422662
10142,1666501.615,531612.175822662
10143,1671764.9313,535260.860622661
10144,1699350.989,494580.656422661
10145,1699731.8299,495684.258222664
10146,1700405.8076,500661.255022669
10147,1698173.1238,504367.387022661
10148,1669110.5859,534422.524122662
10149,1670198.3124,535212.225222663
10150,1669313.7779,534424.298022661
10151,1669313.4436,534423.218322666
10152,1677209.2446,504163.457522665
10153,1675181.4416,500127.372822669
10154,1675178.5128,500120.146722657
10155,1677342.4562,504262.88732266
10156,1682448.4801,506013.763422665
10157,1690708.1047,503785.60882266
10158,1686522.9462,504689.942222664
10159,1683092.6749,504815.100322664
10160,1715760.0381,507096.094222666
10161,1714983.2173,508021.978022661
10162,1714681.4352,508372.783922666
10163,1714646.6362,508530.498622658
10164,1712756.6926,510234.526722664
10165,1712318.2749,510807.194622659
10166,1712345.1405,511655.758122661
10167,1712393.7988,514580.268122666
10168,1738699.5994,472940.53272266
10169,1740449.9218,475996.650222662
10170,1735496.2971,473457.892022664
10171,1735014.9725,473945.169522669
10172,1734031.3145,474371.557822667
10173,1655133.2719,500451.807022668
10174,1653380.006,499893.432822669
10175,1653188.3354,500080.683522659
10176,1652864.0695,500079.953022666
10177,1651508.9693,501296.161522658
10178,1651116.9114,503057.543922665
10179,1651388.5524,502323.924222666
10180,1667620.333,514908.854822665
10181,1667720.1892,514413.905522665
10182,1667079.736,515684.969722658
10183,1666779.1466,515718.156622669
10184,1665683.8514,515139.957722661
10185,1663823.8979,514354.96662267
10186,1663570.4676,513947.488222661
10187,1662102.5845,513887.546322663
10188,1659618.1251,513048.526022666
10189,1653073.0997,494451.329022664
10190,1652978.2813,494315.895222668
10191,1652967.7874,492012.975622666
10192,1652325.2091,491037.963422661
10193,1650155.7102,487161.418522665
10194,1650356.7241,488007.511722658
10195,1716620.0444,494674.198622665
10196,1712987.5898,492985.740722666
10197,1715329.9467,486427.317422662
10198,1715020.9031,484484.01012267
10199,1715023.3967,484478.06442266
10200,1715147.5449,487229.861222665
10201,1714098.9916,487891.025922666
10202,1715895.4327,490082.048722663
10203,1693124.6523,490625.711222668
10204,1693271.0974,490255.997622661
10205,1692958.9058,490605.819422667
10206,1692475.1011,490903.052522665
10207,1691103.7901,492800.453222662
10208,1691113.3199,493043.734222664
10209,1691029.1346,493135.762122667
10210,1690727.1218,494612.655122662
10211,1690686.7122,495052.342422666
10212,1690444.534,495244.149022665
10213,1687665.5445,499578.907722666
10214,1687415.9576,499936.90652266
10215,1687322.1419,500097.663422668
10216,1687093.42,500898.010822666
10217,1687044.9888,501231.084022663
10218,1686498.6058,503496.984122661
10219,1666823.4792,545624.098522666
10220,1667419.4463,546124.475822662
10221,1670650.8585,551447.912922665
10222,1708499.639,486629.734522666
10223,1709934.0457,487049.695722665
10224,1706676.6263,486408.462722665
10225,1706382.692,485864.286922665
10226,1705568.1333,485568.798922665
10227,1702352.6581,485540.006222659
10228,1702265.2717,485681.010622664
10229,1699665.0372,486413.225422661
10230,1699283.9307,486364.287522668
10231,1671429.1157,512961.622222664
10232,1670831.2991,512327.015222663
10233,1671385.8277,513080.678322665
10234,1672649.5794,519211.530522662
10235,1659173.1716,547066.079922664
10236,1657361.0477,546223.249822663
10237,1657002.2888,546870.063922663
10238,1657155.8534,546486.177122666
10239,1655444.0878,548399.123322668
10240,1656738.6634,547869.685922669
10241,1660742.2609,524715.088122661
10242,1660581.4972,525181.36002266
10243,1660412.752,525588.283322668
10244,1659000.0043,527512.641322669
10245,1659106.2978,528601.425122662
10246,1658495.0369,529370.256422666
10247,1657867.9349,530468.407622659
10248,1656634.1862,532058.641822664
10249,1657486.2992,530397.887422666
10250,1673950.7885,527659.912722663
10251,1671281.1816,527971.773322665
10252,1669295.6148,526456.765922664
10253,1730601.3958,509946.582322665
10254,1730392.4078,508929.230822668
10255,1733481.8579,507620.468122665
10256,1670195.5105,498473.773722662
10257,1667803.3485,501860.03272266
10258,1668980.7479,499078.139622667
10259,1669174.9475,498951.642522663
10260,1664393.7354,505672.149022661
10261,1664967.4073,505492.579922662
10262,1653062.995,520190.159122668
10263,1655620,521864.78932267
10264,1650787.7628,518619.835922659
10265,1650648.7049,518498.602022665
10266,1650106.4583,517935.447622663
10267,1668968.2931,524084.746922666
10268,1666189.9842,522352.229222666
10269,1648830.1098,518974.338322662
10270,1655539.238,523191.610422664
10271,1679874.2687,518612.756422667
10272,1680666.2173,519375.482722666
10273,1683612.5603,519513.342422664
10274,1683838.6796,519923.717522668
10275,1688594.3658,516782.461422658
10276,1688656.6031,516795.887722659
10277,1689491.0336,516141.189222666
10278,1691132.1524,513909.575922661
10279,1695926.3807,513818.255622663
10280,1734691.546,484583.570822666
10281,1732042.5643,482211.523022667
10282,1731780.9676,481537.170522668
10283,1736407.9894,485290.16572266
10284,1722228.1304,484221.386522661
10285,1722262.9167,484320.951822661
10286,1722380.4158,484478.146622666
10287,1722318.6843,485225.91852266
10288,1722441.997,485473.671422665
10289,1722940.2082,485798.874822669
10290,1722996.1279,485989.732722666
10291,1723425.4052,487247.50292266
10292,1723937.6588,488444.807622663
10293,1724510.4614,489051.624222662
10294,1724621.0095,489918.75812266
10295,1725689.5731,491259.74762266
10296,1725364.8359,492545.442722661
10297,1725656.2929,493048.168622668
10298,1725653.5859,494089.814122666
10299,1725754.9223,494390.464922665
10300,1727097.0772,497720.332722663
10301,1727073.5482,500072.632622671
10302,1727408.5477,500939.324722665
10303,1728143.6968,501734.098422663
10304,1729403.8501,503025.269922661
10305,1664431.3525,494079.924822664
10306,1664694.4036,496855.736222663
10307,1662432.2402,493794.485922665
10308,1662110.7909,494132.434022665
10309,1660195.7649,492407.839522667
10310,1660140.9288,491198.652322662
10311,1658485.8784,489741.445822666
10312,1659770.423,490857.943822667
10313,1657086.5744,488535.032222661
10314,1660544.0227,518089.326022661
10315,1657834.1547,516783.239422666
10316,1708124.5294,483782.54362266
10317,1715513.8619,482361.050622664
10318,1678008.3952,527316.093022667
10319,1681576.2512,527883.888922658
10320,1682368.5965,527590.220722662
10321,1683235.2308,525464.374122664
10322,1717157.0532,496892.942722665
10323,1715705.1276,496997.871522664
10324,1714214.1687,496316.615822664
10325,1713769.5418,496180.471922667
10326,1713574.3077,496153.715822668
10327,1711951.9392,496146.864422663
10328,1710763.2497,496255.391522665
10329,1709974.6038,497427.002422668
10330,1708643.3641,498853.016222662
10331,1707461.2174,500434.783722662
10332,1707193.1605,500221.612722659
10333,1704439.3532,500616.287122661
10334,1703506.9769,502068.716122661
10335,1702972.8946,502875.908722662
10336,1702194.0565,504629.347122664
10337,1701164.7704,505863.831622666
10338,1699726.6631,508572.866622659
10339,1725557.3285,477835.335622668
10340,1726428.8057,480432.585922662
10341,1726429.8906,480434.155522663
10342,1725187.9458,476060.347522664
10343,1724349.1293,473034.358922667
10344,1717593.725,503179.636822667
10345,1718240.6157,505461.859722666
10346,1718302.239,506047.73872266
10347,1718780.7909,507421.25202266
10348,1718998.4804,507907.65872266
10349,1719006.3587,507801.777422664
10350,1718921.0823,508048.096722663
10351,1718648.2883,511109.133322664
10352,1719215.1669,511333.92882266
10353,1718930.2737,512368.346222671
10354,1718824.0842,514101.050822657
10355,1719159.8603,514484.873722665
10356,1719857.7584,515998.532522666
10357,1719140.7077,516454.61892266
10358,1719285.7443,517972.307322663
10359,1717043.2471,521543.611322666
10360,1722945.1777,476232.484622661
10361,1722031.7307,478480.651022666
10362,1722040.1457,478484.486722669
10363,1722005.0614,474835.657522665
10364,1720980.7812,474323.463522663
10365,1720715.59,474075.905922664
10366,1720466.0717,473921.089122663
10367,1718307.8169,473643.785722662
10368,1716150.9565,471368.949522664
10369,1715822.3037,471221.297822661
10370,1715347.9607,471115.404822665
10371,1712844.2281,471074.088822667
10372,1678924.2515,508840.007022665
10373,1680315.6572,509498.406422667
10374,1680646.6523,509456.855222666
10375,1684571.9787,509773.834422665
10376,1685095.8479,509170.70962266
10377,1685179.2872,509010.350122671
10378,1706044.4996,492404.741522666
10379,1706820.6732,490577.512822664
10380,1703051.6898,496205.400522665
10381,1734261.9418,477688.693222666
10382,1734788.6243,478001.740622662
10383,1732598.7072,476799.456622666
10384,1733130.6044,477100.532722667
10385,1734012.757,477497.218722665
10386,1733260.0884,477144.836622666
10387,1733135.6124,477101.639122659
10388,1730629.2277,474398.559222665
10389,1730525.436,474354.651622661
10390,1728403.6021,473826.304322667
10391,1670772.0131,508242.646222665
10392,1671182.8527,507853.855722664
10393,1670741.1226,508251.734622668
10394,1670076.3461,508829.678822666
10395,1669966.6632,508992.229722664
10396,1668786.5018,510196.318122666
10397,1668042.9018,510570.743622668
10398,1666078.5404,508980.060822669
10399,1665942.2622,509100.493022662
10400,1665070.3533,508828.983422666
10401,1664759.0641,508621.427622667
10402,1663455.4302,506198.795022664
10403,1662463.7978,506818.929122668
10404,1663572.2015,508026.279322668
10405,1663720.663,508212.385322662
10406,1663578.9962,508024.885622662
10407,1711560.6175,506764.480022665
10408,1711568.7605,506880.850722662
10409,1710908.3361,507126.291822665
10410,1710840.0908,507149.515922665
10411,1707116.5106,508280.211222667
10412,1710769.8932,507270.65202267
10413,1706655.4347,508148.342722663
10414,1703536.5077,507602.951522659
10415,1700746.4058,511394.823522664
10416,1700825.6233,513765.277222663
10417,1697964.7852,513821.574322667
10418,1644994.3406,526681.800322657
10419,1642440.1864,525230.611622663
10420,1641446.0781,525823.52402266
10421,1637396.5305,528543.614122667
10422,1636839.1012,528403.267022665
10423,1635143.3731,526927.410022667
10424,1634831.5947,526634.302522667
10425,1682810.6106,515534.957922665
10426,1682821.0053,515334.928122663
10427,1681700.2685,516926.358322661
10428,1649457.5143,539191.914822666
10429,1648675.1445,537551.067522664
10430,1650600.8855,538585.923522668
10431,1649131.3715,537561.492722658
10432,1648559.2476,537102.103922665
10433,1646304.1795,535177.341422669
10434,1747369.8264,460585.823622669
10435,1746384.8902,460097.810322664
10436,1745958.9369,472022.733622666
10437,1746240.8565,472932.488622661
10438,1734676.3556,473516.028322665
10439,1733901.3613,473639.236022664
10440,1737038.6071,472555.985922661
10441,1737922.8434,475095.634422664
10442,1738825.9182,477269.174222664
10443,1737275.1094,476992.944022663
10444,1737851.9757,478283.247922665
10445,1737861.9279,478283.976322664
10446,1737098.5978,476951.402622664
10447,1730578.4189,475939.096022665
10448,1732234.8977,476648.347822664
10449,1728419.0467,476224.290322665
10450,1728424.5636,476070.590722664
10451,1726494.582,474274.314922666
10452,1726076.6066,477503.535422661
10453,1727785.7315,475412.431422665
10454,1727118.5082,475128.738622666
10456,1720859.1553,474430.553922664
10457,1720711.3841,474516.090922666
10458,1715104.4667,472636.804622661
10459,1716180.2558,471435.673322665
10460,1716333.1787,471621.160222661
10461,1714045.0091,468588.154522666
10462,1716297.2533,469133.606622664
10463,1721856.3659,474059.790322665
10464,1717723.8165,469861.379422667
10465,1723484.7453,472276.525522664
10466,1723888.2744,475077.844822666
10467,1720137.3124,476944.165222668
10468,1721651.5165,478591.058722658
10469,1719012.8269,479833.613522665
10470,1719020.5448,480441.807822668
10471,1715344.5301,476827.093722665
10472,1717560.5238,478262.002722664
10473,1714392.1994,476501.670122666
10474,1714281.6371,476299.162022665
10475,1712549.9601,476475.78462266
10476,1710616.5789,476264.701122669
10477,1709693.0557,474670.259522663
10478,1709193.5325,474976.056622665
10479,1707980.2446,473339.481322666
10480,1705871.0094,472373.635222665
10481,1703654.8336,472775.162622664
10482,1718524.2489,477954.860922662
10483,1718043.874,478291.12452266
10484,1718958.8491,477973.299322667
10485,1719107.5412,477977.217622661
10486,1718983.9942,476102.718422665
10487,1717666.1525,477977.994022662
10488,1717641.4485,478269.117622666
10489,1717565.073,475410.745422663
10490,1717142.6157,476155.822422663
10491,1710234.1181,476695.694922665
10492,1710151.7592,477026.748122668
10493,1710176.7622,476769.791922665
10494,1710038.9256,477154.366822669
10495,1709868.6755,477237.990722664
10496,1709648.5532,477124.44812266
10497,1708187.3724,476591.062322668
10498,1708786.6147,478550.453022664
10499,1707885.1076,478157.304922666
10500,1708285.4517,475536.611422668
10501,1706745.5407,475424.247622664
10502,1704518.3091,474668.839522662
10503,1706679.2737,475231.384622659
10504,1706687.2553,475237.707022661
10505,1703366.4219,473756.660522667
10506,1706530.6642,476387.650622664
10507,1706425.4712,476480.202422663
10508,1704648.0679,474510.804422668
10509,1704801.1233,474447.054922664
10510,1705939.8563,473797.715522667
10511,1705834.8976,473829.937722661
10512,1704331.3982,473266.285022664
10513,1709994.9253,473828.094422663
10514,1709795.9108,472871.620622666
10515,1709366.4958,471458.217322665
10516,1707364.4224,469988.331522666
10517,1709894.895,473861.426222664
10518,1709830.1011,473863.050222656
10519,1709407.1896,469945.157022666
10520,1709489.7017,469873.908222668
10521,1711113.5548,471980.384422665
10522,1711964.4209,474157.263022664
10523,1711754.7821,472314.189522663
10524,1713008.1486,472783.90002266
10525,1715454.7675,475586.341322665
10526,1714121.4675,474039.182122664
10527,1716707.9207,475192.665222665
10528,1713738.0004,481911.43152266
10529,1706388.4229,482984.598022665
10530,1706970.0671,482360.865522662
10531,1705216.1103,482852.564122665
10532,1697348.9623,484798.671922661
10533,1695603.6897,485271.741122664
10534,1694493.7938,481949.541722668
10535,1693696.8998,481114.832122666
10536,1693563.2611,480957.630822665
10537,1690103.2996,480253.137722663
10538,1689957.8826,480258.603122667
10539,1694002.2069,479921.803222661
10540,1698075.0837,480753.584522665
10541,1697107.3576,480214.710922663
10542,1697007.537,480116.872122666
10543,1697412.1674,479690.764622663
10544,1697236.6543,479668.276922668
10545,1699796.5808,479381.225322663
10546,1696949.781,478347.437422661
10547,1694612.3548,477813.583322661
10548,1692813.4478,477602.585522663
10549,1692288.9385,477550.133022667
10550,1690373.3235,475641.004222664
10551,1696412.0706,479435.466722666
10552,1696363.8298,479647.999722665
10553,1694339.065,479349.146622663
10554,1693364.3639,479485.772922664
10555,1691507.9924,478163.684222667
10556,1691399.6643,478140.393422662
10557,1698051.7312,477368.968322662
10558,1697917.7169,477250.555222667
10559,1702808.5931,480000.739322665
10560,1702509.5651,480072.024922663
10561,1705268.9915,479649.853322664
10562,1705659.0172,478047.645822667
10563,1704564.9938,478538.783022662
10564,1704524.1687,478868.384722668
10565,1704543.219,478709.853722667
10566,1704552.6847,479021.522522667
10567,1705466.9764,477816.905122664
10568,1705416.3399,477706.167922669
10569,1709490.795,479944.905522661
10570,1709557.9963,479849.334022663
10571,1711658.8903,479456.698822665
10572,1711816.1171,479504.065222661
10573,1711929.5642,479515.64032267
10574,1709751.2609,478902.219722665
10575,1711546.8049,479427.053822661
10576,1711869.7347,477741.974422662
10577,1709304.9469,484658.858522664
10578,1710347.1863,486691.016722666
10579,1702946.4926,487086.215722663
10580,1703422.182,486156.085222665
10581,1701751.9028,486736.746922664
10582,1701934.4089,486561.355822662
10583,1702025.8458,486295.287522664
10584,1701938.0335,486558.978822664
10585,1701617.4157,486786.155622665
10586,1700647.035,484483.582422663
10587,1707216.3523,484201.355722658
10588,1708268.958,484871.403722663
10589,1701379.9312,487912.470422661
10590,1700667.8054,489431.246822659
10591,1700669.9932,489434.526722664
10592,1701406.9339,487800.296022661
10593,1697882.4216,487048.040622666
10594,1698880.2511,489579.613722663
10595,1697870.0674,486950.897422668
10596,1696534.3462,489013.275622665
10597,1697171.1858,489781.753722669
10598,1697176.4863,489781.954722664
10599,1693836.2351,487862.69812267
10600,1693697.3514,487777.768222665
10601,1697011.452,485520.130122659
10602,1692612.7264,488257.843322666
10603,1692877.2835,489966.828422663
10604,1692883.1744,489969.400722659
10605,1690334.8336,485743.892922665
10606,1693327.5181,485794.633922665
10607,1690922.9608,489195.460722664
10608,1692258.8235,490303.289022663
10609,1687128.1245,486556.910222659
10610,1687064.3298,486697.892022663
10611,1684608.1927,484043.179622662
10612,1682777.7183,483043.79592266
10613,1684367.523,483844.597322664
10614,1687565.6196,480530.896422669
10615,1690160.3325,484877.803322658
10616,1689355.2128,487245.522122664
10617,1689610.6026,487088.033822661
10618,1687864.0605,488745.131022662
10619,1688559.8778,490373.608922664
10620,1687032.5506,489054.116222664
10621,1688024.4576,490683.30662266
10622,1686371.7455,490689.883822663
10623,1686388.1884,490689.260822661
10624,1687041.6807,488316.621922664
10625,1684304.6882,488753.478822666
10626,1684455.0448,491588.892022662
10627,1683345.0749,487118.061422674
10628,1683265.7905,485650.289322664
10629,1679556.2151,486636.344022666
10630,1678652.0331,485806.358122662
10631,1678679.7944,485940.810922664
10632,1675948.3576,481716.263622667
10633,1679857.565,484033.553822667
10634,1681864.9059,482784.538522665
10635,1679200.3516,483687.647422661
10636,1679291.9829,483788.641622658
10637,1679502.4826,483875.883122671
10638,1679309.6469,483790.348322664
10639,1679023.1665,483589.219422668
10640,1682122.4246,483647.54892266
10641,1678988.6659,486640.146822666
10642,1681208.8968,487767.913022658
10643,1681555.9811,487986.777522666
10644,1679052.7022,488402.917222662
10645,1680078.8584,489740.641122666
10646,1680218.5909,489833.618522665
10647,1680194.2377,491648.14982266
10648,1679029.6731,492643.203922667
10649,1680155.9856,491658.274822664
10650,1675856.5376,490363.855822662
10651,1675862.6526,487939.666822659
10652,1674717.5095,491311.890022668
10653,1677347.3984,494811.696322669
10654,1674010.8986,488799.980322658
10655,1673409.8591,488552.672622665
10656,1673053.2065,490222.295122666
10657,1673573.4005,487165.036922665
10658,1673579.5528,487758.272022668
10659,1673739.743,487008.386822665
10660,1673725.6882,487074.180522665
10661,1674343.4331,486367.335122667
10662,1674456.5604,485206.433322661
10663,1673463.1691,485524.757122661
10664,1673050.4943,486668.902622665
10665,1673953.9487,486005.589322664
10666,1670241.3637,499531.654922661
10667,1669840.5031,500547.146722667
10668,1669561.7977,501229.580822663
10669,1670489.4957,500813.244722668
10670,1670474.3114,502295.097722665
10671,1670619.3383,501616.08742267
10672,1669545.6799,504302.388422662
10673,1668863.3461,503064.947022664
10674,1666167.918,496924.759222665
10675,1666733.8337,497388.117022663
10676,1665637.4849,495845.264022663
10677,1664880.2611,496986.893922663
10678,1666311.7304,495616.251922663
10679,1660184.9024,494072.120522659
10680,1659502.3872,494194.520022662
10681,1658418.6515,491828.780622667
10682,1657691.9484,490922.420222668
10683,1661033.2002,491846.651622663
10684,1661625.8726,492499.164522666
10685,1664355.4783,492787.673122671
10686,1664318.4567,489383.685622665
10687,1661142.4497,489658.172222668
10688,1662024.8706,489879.552222659
10689,1661783.43,495905.083222662
10690,1664441.3628,497441.400222664
10691,1660744.2522,495718.559622665
10692,1658676.324,497333.903322667
10693,1659629.8982,497656.897422667
10694,1663372.692,498485.460522669
10695,1660049.0969,499223.765122661
10696,1662708.019,500828.444522669
10697,1659344.3118,498856.640822661
10698,1661547.4927,505070.637222667
10699,1660788.7376,505818.777922665
10700,1660751.5731,506479.051822665
10701,1660937.8932,509361.493122663
10702,1659380.712,508933.960722665
10703,1659289.3267,510500.641122664
10704,1658053.0449,513240.362122663
10705,1658325.1992,513025.639822657
10706,1660148.7949,509597.488322668
10707,1660747.9372,510122.941122665
10708,1657191.899,514847.019422663
10709,1657147.5635,514607.04462266
10710,1657444.1228,516024.504722664
10711,1655242.6401,514483.015722665
10712,1657238.9608,509634.728722669
10713,1655459.5891,511665.430622665
10714,1655564.4389,510382.899422662
10715,1656194.5933,509844.174722661
10716,1657227.8964,510062.800622666
10717,1657669.55,504538.187122663
10718,1657796.2515,504887.375622666
10719,1657833.9702,505498.03852266
10720,1656941.3387,506500.69002266
10721,1655386.3302,507336.479122666
10722,1654199.907,508837.401022661
10723,1654241.9219,508348.503222666
10724,1654507.3789,509487.220722669
10725,1658026.9764,507705.912522662
10726,1657797.8465,506905.271122667
10727,1655149.1211,509387.462422664
10728,1654088.6073,509167.491422668
10729,1654016.8061,511026.388122662
10730,1653991.2899,510685.60642266
10731,1654075.3451,509395.831922662
10732,1653201.9036,509236.815422666
10733,1653223.5173,509215.612222664
10734,1652506.6429,512233.226722668
10735,1652559.603,511474.192122668
10736,1654010.598,506976.207822666
10737,1653286.4904,506675.689922665
10738,1653853.5021,506903.536322664
10739,1653869.4694,506906.930622665
10740,1655370.8258,505129.605622664
10741,1652634.6406,505816.692922662
10742,1654048.3721,505658.417122663
10743,1651600.7485,504562.127622665
10744,1652131.6716,503747.333322666
10745,1655167.5499,503309.936722666
10746,1654727.9686,502894.295122666
10747,1657892.0609,501464.706922663
10748,1658556.721,501087.027722669
10749,1657134.9942,501938.069722662
10750,1656338.5071,501360.184322662
10751,1655671.8234,502099.027222661
10752,1656218.5143,501743.469622663
10753,1653883.5944,502311.456022667
10754,1654551.3352,501470.673622665
10755,1652706.3492,501416.849322665
10756,1652352.3504,502235.175422666
10757,1649008.6816,501015.454122665
10758,1649574.9693,501831.270222667
10759,1650245.1667,499366.468922661
10760,1651201.7516,499456.988422667
10761,1651335.0594,498198.747622667
10762,1650558.3652,498012.807422662
10763,1656248.5944,497866.568222669
10764,1654285.1102,498164.962822665
10765,1655507.1389,497963.298722663
10766,1653616.7332,495565.136022663
10767,1654154.9842,495079.388922663
10768,1653197.8383,496458.82032266
10769,1653092.4892,497536.983322663
10770,1652064.5022,496060.892022665
10771,1651601.0614,497055.151822662
10772,1650829.1216,495646.520122667
10773,1651435.6718,494960.423222662
10774,1650551.1797,496664.443622667
10775,1649704.9476,494988.960722663
10776,1648897.4799,496522.032622658
10777,1649414.4186,495773.97912267
10778,1647034.9326,494186.194622663
10779,1647358.8692,495243.930122666
10780,1646190.1692,496609.660322668
10781,1646918.347,495848.244922663
10782,1647206.7441,497100.175722668
10783,1647424.9123,496132.43012267
10784,1645888.1404,495619.345522666
10785,1645871.4577,496165.786422661
10786,1642785.7495,493662.665022663
10787,1642988.9455,494252.55132267
10788,1644321.6775,495309.525022667
10789,1643742.2675,494685.337622668
10790,1648975.7529,489834.339822664
10791,1649039.9931,491186.002022666
10792,1653900.4915,487329.145322663
10793,1652579.6282,490591.481822662
10794,1654764.1534,486862.671222667
10795,1652380.3834,490790.256622663
10796,1654064.8192,491284.243522664
10797,1654798.0691,490910.642522666
10798,1654414.393,491080.72042266
10799,1656626.5858,490835.099722666
10800,1654775.4305,490871.768422662
10801,1654621.2929,490833.795822664
10802,1657816.6351,498448.447022664
10803,1658374.0609,499667.334922662
10804,1658341.0041,499956.414522666
10805,1663021.2454,505684.785822666
10806,1662414.6127,504903.592022661
10807,1663157.2741,502241.815422664
10808,1663442.9884,504959.415522664
10809,1664186.6408,504294.482422665
10810,1665085.6779,502011.745622658
10811,1667366.9894,495557.176522661
10812,1668102.5116,495197.043422662
10813,1667627.4046,493990.409122666
10814,1666894.6975,494786.140822663
10815,1667741.5208,493307.091122663
10816,1666417.9976,493914.567622657
10817,1667184.5943,493492.892522662
10818,1667084.2459,494050.711722663
10819,1667531.8279,493542.992422666
10820,1668944.5204,490792.527622668
10821,1670441.0539,488216.990622663
10822,1670206.7821,488969.163222664
10823,1667178.8875,488436.759822664
10824,1665638.8339,488851.559922662
10825,1672837.4996,496807.10892266
10826,1673637.2918,495951.32812266
10827,1671734.6243,505408.398122658
10828,1674059.8472,504899.214222665
10829,1671465.3899,505258.723022662
10830,1671263.1561,505120.81732266
10831,1669879.9486,505077.520222668
10832,1670382.5456,503297.91072267
10833,1669691.7321,507635.269622668
10834,1670528.3766,508237.414022661
10835,1669509.1807,507226.313922666
10836,1669596.867,507549.320022667
10837,1669292.6852,504985.005022664
10838,1669506.4318,505530.828222664
10839,1669474.7899,506844.699922665
10840,1668158.0579,507091.99062266
10841,1669418.3204,507238.556722661
10842,1666841.4108,506841.415122659
10843,1668251.8008,506152.871822662
10844,1668992.9149,506409.692222663
10845,1667509.3421,511434.845722669
10846,1666978.2022,512137.898822666
10847,1665301.2504,513156.672722666
10848,1666550.7856,511498.693322664
10849,1666180.8339,511312.759522664
10850,1664907.6378,510505.426722664
10851,1663837.1116,511469.03742266
10852,1662188.2323,511408.83962266
10853,1664734.4287,512053.904522666
10854,1664869.3435,511688.850422661
10855,1661643.3325,510016.926022656
10856,1662719.1076,509849.634222664
10857,1664676.1153,507435.227022665
10858,1664004.7943,506582.656122668
10859,1666188.745,507538.758222666
10860,1666103.4719,507030.686722668
10861,1669009.8502,509150.775222662
10862,1669957.9761,511284.413622664
10863,1671197.907,509951.92042266
10864,1664904.2282,518571.750122662
10865,1665257.5828,515510.634522666
10866,1663981.5452,515480.951822666
10867,1664866.558,515739.461922663
10868,1663652.6396,517006.710822665
10869,1663203.2334,515326.281622665
10870,1661711.8622,515413.306222663
10871,1660932.3103,515276.700822663
10872,1662978.3383,513510.075722672
10873,1661853.322,512708.052922669
10874,1665718.3569,524560.260122663
10875,1665986.1092,524628.045122663
10876,1666491.5902,526459.058922668
10877,1665436.2994,525880.713422662
10878,1665448.4877,525823.683722664
10879,1669562.6251,532991.569322667
10880,1668075.4137,536755.536322665
10881,1668424.9224,538437.522922665
10882,1667445.2849,544182.638322669
10883,1667450.6947,543090.839222664
10884,1667316.753,543030.586222664
10885,1667448.6898,543094.280822666
10886,1660068.7205,551009.440322665
10887,1660515.2937,551623.832622669
10888,1660053.3267,551081.501822665
10889,1663483.8059,554154.735122661
10890,1665612.7231,553711.138422665
10891,1656042.6786,550506.251022664
10892,1655617.4517,550203.889222659
10893,1659663.5689,549003.605022665
10894,1658080.5697,548877.309622669
10895,1659443.6115,549129.817122662
10896,1657591.8925,549614.425022669
10897,1655892.5546,549562.922722667
10898,1656405.4028,549792.227722665
