"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"14162200",5.70136188183322,0.00505991419750096,0,0.00213071181199659,0,0.800708872317708,-0.00809257664063762,0,0,0,0,0,0
"14321000",9.03884718729945,0.0120478318190885,0,0.00276729797731695,-0.13614325670027,-0.98413877712314,0,0,0,0,0,0,0
"AT_0000037",-0.304247972894353,0.0148594697554072,-0.174676990601898,0.00513817111792409,0,-1.36593667065404,0,0,0,0,0,0,0
"AT_0000156",4.26477426896484,0,0,0,0,-1.6838467549722,0,-0.519121976472355,0,0,0,0,0
"BR_0000416",13.6256053931346,0,-0.363723129175878,0.00364747748624647,0,-0.747604449539344,0,0,0,0,0,0,0
"BR_0000688",2.03662706927456,0.0179278206549127,0,0,0,-0.574105527290215,0,0,0,0,-313.738401283403,0,12.2537268335374
"BR_0000927",5.76007276254509,0.0145440730586579,0,0,0,-0.801239323919365,0,0,0,0,0,0,0
"BR_0001099",2.91419680245181,0.020618550081319,0,0,0,0.164739739908028,0,0,0,0,-110.711356307168,0,4.32633275923479
"BR_0001310",1.21626024564992,0.0182892731916971,0,0.00537316566420752,0,-0.630767129921887,0,0,0,0,0,0,0
"BR_0001497",3.24369143423107,0.0140187706035608,0,0.0033717365217186,0,-1.28564223787845,0,0,0,0,0,0,0
"BR_0001664",3.59288051715974,0.0117417331050713,0,0,0,-0.793119157150492,0,0,0,0,0,0,0
"BR_0001884",4.20863956826885,0.0043067368519013,0,0.00245563340684672,0,-1.81244190604173,0,0,0,0,0,0,0
"BR_0002067",1.72775980911276,0.00868750838966587,0,0.00444899554263481,0,-1.08872019993723,0,0,0,0,0,0,0
"BR_0002434",14.1841620938701,0.00804224082353359,0,0,-0.22324629643398,-1.45577658844026,0,0,0,0,0,0,0
"BR_0002816",4.71376120089556,0.00759789029016703,0,0.00419722038889775,0,-1.38345053594395,0,0,0,0,0,0,0
"BR_0002949",4.83623447666144,0.00859535852862968,0,0,0,0.566171784160251,-0.00742526592337888,0,0,0,0,0,0
"BR_0003223",5.05141557613683,0.0121084096694317,0,0.00580690238940297,0,0.49855572046341,-0.0108451166005336,0,0,0,0,0,0
"CA_0000071",3.17430750232043,0,0,0,0,-1.01807726823917,0,0,0,0,0,0,0
"CA_0000480",1.82776990835642,0,0,0,0,-0.979229505306818,0,0,0,0,0,0,0
"CA_0000728",2.46726867832207,0,0,0,0,-0.570239844304973,0,0,0,0,0,0,0
"CA_0001023",3.82288842125106,0.0137934898509049,0,0.0123181577433432,0,-1.28837204761422,0,0,0,0,0,0,0
"CA_0001690",2.06793792180432,0,0,0.0146136521201812,0,-0.441762847364907,0,0,0,0,0,0,0
"CA_0002351",2.06833091563693,0.0300447753261506,0,0,0,0.500825422890148,0,0,-0.0452355297050977,0,0,0,0
"CA_0003350",5.84917367563038,0,0,0.0209219043590209,0,-2.83567273361595,0.0335393177461611,0,0,0,0,0,0
"CA_0004312",1.98185382770537,0.012146660475297,0,0,0,-0.541560911733711,0,0,0,-0.202444202810627,0,0,0
"CA_0005596",6.52112589629833,0,0,0.0158413880929477,0,-1.21522006232143,0,0,0,0,0,0,0
"CH_0000043",3.30820714873579,0.011371014649219,0,0,0,-1.06885058525092,0,0,0,0,0,0,0
"CY_0000006",-1.56488263044142,0.0242265273543106,0,0.0073382844816374,0,-1.01754886554119,0,0,0,0,0,0,0
"DE_0000075",1.47054109616607,0.0179828779271072,0,0.0130625333499751,0,-0.744025660786736,0,0,0,0,0,0,0
