"Site.ID","Mu_intercept","Mu_prec.conc","Mu_temp.conc","Mu_prec.lag","Mu_temp.lag","Sig_intercept","Sig_prec.conc","Sig_temp.conc","Sig_prec.lag","Sig_temp.lag","Nu_intercept","Nu_prec.conc","Nu_temp.conc"
"BR_0002512",1.60687587695137,0.0145669505367314,0,0,0,-0.620723570533341,0,0,0,0,0,0,0
"BR_0002861",3.06795494725529,0.00739970808228397,0,0,0,-1.20256461128614,0,0,0,0,0,0,0
"BR_0003015",2.72144141469418,0.013214783194861,0,0.0102825336120214,0,-0.857298362546369,0,0,0,0,0,0,0
"BR_0003262",5.72790499195961,0.00414809381568507,0,0,0,0.401412484292913,-0.0112061578951563,0,0,0,0,0,0
"CA_0000269",2.5262060034621,0.0157671148226593,0,0,0,-1.08047287495902,0,0,0,0,0,0,0
"CA_0000546",3.95370571335199,0.0216172079016404,0,0,-0.208137006961814,-1.12463300912945,0,0,0,0,0,0,0
"CA_0000788",-0.429868753161799,0.0227938112458613,0,0,0,-1.14603258313912,0,0,0,0,0,0,0
"CA_0001153",4.57761688932567,0.00990317186832659,0,0.00694601824354178,0,-1.87589729475205,0,0,0,0,0,0,0
"CA_0001900",6.18545610138124,0.00550781417754024,0,0,0,-1.50618943284229,0,0,0,0,0,0,0
"CA_0002537",4.11102854992499,0.0157958923159462,0,0,0,-0.847637840716907,0,0,0,0,0,0,0
"CA_0003442",8.05794365033225,0,0,0,0,-1.27106373093795,0,0,0,0,0,0,0
"CA_0004564",5.80878439654073,0.00742242513864571,0,0,0,-1.12894845070292,0,0,0,0,0,0,0
"CA_0005849",4.92486776242845,0.0286041913381462,0,0.0149676141323289,-0.267862566609376,-0.71216666338674,0,0,0,0,0,0,0
"CH_0000062",3.60873771378159,0.00239645525476227,0.0377137821940084,0,0,-1.11045422579211,0,0,0,0,0,0,0
"CZ_0000016",-1.85574515229478,0.0284724299266904,0,0.0247849382070873,0,-0.942178216379168,0,0,0,0,0,0,0
"DE_0000121",-0.243028874133612,0.0326500329123108,0,0,0,-1.63805954859784,0.0105772829991258,0,0,0,0,0,0
"DE_0000210",-0.359690532213549,0.0165872803707554,0,0,0,-0.855873215349452,0,0,0,0,0,0,0
"DE_0000329",2.26095086240191,0.0133026273167241,0,0,0,-0.714139197354136,0,0,0,0,0,0,0
"DE_0000435",-0.595427091959088,0.0290227245576984,0,0.0185293553655917,0,-1.09454842920467,0,0,0,0,0,0,0
"DE_0000553",-1.58327045175132,0.0300915224547512,0,0.0148537025720834,0,-1.16148104568435,0,0,0,0,0,0,0
"DE_0000646",6.02660625515893,0.0128369177498923,0,0.00717400235303592,0,-1.58517490573422,0,0,0,0,0,0,0
"DE_0000711",0.746003680241375,0.0281319956525176,0,0.00977172070374344,0,-0.945859165380334,0,0,0,0,0,0,0
"DE_0000777",5.26124108918876,0.00661492023203893,0,0.00469086130041476,0,-1.47348020461937,0,0,0,0,0,0,0
"DK_0000019",-3.24014318218631,0.0258592863570147,0,0,0,-0.978461810942411,0,0,0,0,0,0,0
"ES_0000397",0.753243122330545,0.031511801367372,0,0,0,-0.314345846899803,0,0,0,0,0,0,0
"ES_0001083",2.26900112254328,0.0271622991843802,0,0,0,-0.681032825482068,0,0,0,0,0,0,0
"FR_0000177",-1.44479591402802,0.0356892805988903,0,0.0140311815309626,0,-0.54305641612843,0,0,0,0,0,0,0
"FR_0000472",2.01093966568929,0.00946646096159958,0,0,0,0.722239328030988,0,0,-0.0214553839959737,0,0,0,0
"FR_0000764",2.35721373456124,0.0153683321175812,0,0.00656730430233555,0,-1.16280401739465,0,0,0,0,0,0,0
"FR_0001248",-0.255529368508434,0.0183988820529989,0,0,0,-0.811204838559139,0,0,0,0,0,0,0
"GB_0000001",2.17253362957103,0.00873294044930229,0,0,0,-0.922787228026365,0,0,0,0,0,0,0
"GB_0000064",-1.80526856927014,0.038396313596234,0,0.0210299603010281,0,-0.715973675535856,0,0,0,0,0,0,0
"GB_0000126",2.09642033199114,0.0197372845761809,0,0.0133885330918711,-0.216852746592793,1.25971546921408,-0.0265215549590233,0,0,0,0,0,0
